Centre de Souscription;FILIAL;Gestion;Unité Souscr.;Unité Gestion;CODIGO DE FACULTATIVO;ESTADO;Gestion.;Souscr.;EJERCICIO;FECHA DE EFECTO;Date ouverture du chantier;FECHA DE INICIO COBERTURA;FECHA VENCIMIENTO;ASEGURADO;Risque ;Produit;ToP;Secteur;TIPO DE RIESGO;COMPAÑÍA CEDENTE;Pays Cédante;Groupe intermediaire;Intermédiaire;Div.;TIPO DE CONTRATO;N° ligne;SUMAS ASEGURADAS;Portée;Priorité / Franchise;TASA DE PRIMA;Aliment 100 Pc. (global) (?v);Part acceptée;PARTE SCOR;Aliment SCOR;Sommes assurées SCOR;Mt Limite SCOR;ECG;Devise ECG;Marché;Pays d'analyse;Trigger
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F018641;Définitif;RCS;FFH ;1999-1;30/3/99;30/3/99;15/3/00;15/3/10;Iberofon Plásticos, S.a.;NAVE INDUSTRIAL;RC Construction;DO;SPECIALITES;Civil works;CAJA MADRID SEGUROS;ESPAGNE;;;1;QP;;1.254.040;1254040;3005;10,125;12697;90;90;11427;1128636;1128636;1409400;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F016945;Définitif;RCS;TJ  ;1999-1;1/11/99;1/11/99;31/3/00;31/3/10;Sociedad Cooperativa Can Dray;BLOQUES DE VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;5.235.903;5235903;6010;6,678;34965;90;90;31469;4712312;4712312;5885099;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F014641;Définitif;RCS;FFH ;1999-1;10/3/99;10/3/99;31/5/00;31/5/10;Comunidad De Propietarios Jardines De Daroca;EDIFICIO 63 VIVIENDAS PISCINA GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;2.704.554;2704554;6010;9,8;26505;16;16;4241;432729;432729;671360;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015461;Définitif;RCS;FFH ;1999-1;30/7/99;30/7/99;31/7/00;31/7/10;Prado Del Henar;12 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;CATALANA / OCCIDENTE;ESPAGNE;;;1;QP;;806.794;806794;6010;7,9;6374;40;40;2550;322718;322718;322800;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F014350;Définitif;AAO;FFH ;1999-1;10/12/99;10/12/99;28/8/00;28/8/10;Ute Centro Inmobiliario Caja Madrid Y Espais;85 VIVIENDAS, 95 VIVIENDAS, 77 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;CAJA MADRID SEGUROS;ESPAGNE;;;1;QP;;15.626.315;15626315;6010;6,95;108603;28,5;28,5;30952;4453500;4453500;5625388;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018555;Définitif;RCS;TJ  ;1999-1;10/3/99;10/3/99;4/9/00;4/9/10;Copcisa Fundacio Mossen Miquel Costa;CENTRO ATENCION PRIMARIA Y AMPLIACION DEL HOSPITAL;RC Construction;RC Decennale Etr;SPECIALITES;Public buildings;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.049.908;1049908;3005;7;7349;77,11;77,11;5667;809584;809584;809655;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F032055;Définitif;RCS;TJ  ;1999-1;1/7/99;1/7/99;30/9/00;30/9/10;Riofisa Empresarial;CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Shopping centre;ALLIANZ;ESPAGNE;;;1;QP;;8.571.218;8571218;30051;5,60002;47999;12,25;12,25;5880;1049974;1049974;1279268;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F019864;Définitif;RCS;TJ  ;1999-1;1/6/99;1/6/99;1/11/00;1/11/10;Minevica;11 VIVIENDAS UNIFAMILIARES ADOSADAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.626.185;1626185;6010;8,4277;13705;85,22;85,22;11679;1385835;1385835;1385677;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018567;Définitif;RCS;TJ  ;1999-1;10/12/99;10/12/99;13/11/00;13/11/10;Ute Centro Inmobiliario Caja Madrid Y Espais;85 VIVIENDAS, 95 VIVIENDAS, 77 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;15.612.143;15612143;6000;5,40003;84306;15;15;12646;2341821;2341821;1405050;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F013534;Définitif;RCS;FFH ;1999-1;1/6/99;1/6/99;14/11/00;14/11/10;Inmobiliaria Parc Sud 3ª Etapa;45 VIVIENDAS Y LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;3.756.326;3756326;5409;10,125;38033;97,6;97,6;37120;3666174;3666174;4467151;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F017852;Définitif;RCS;FFH ;1999-1;1/1/99;1/1/99;13/12/00;13/12/10;Empresa Concesionaria Intercambiador Avenida America;EDIFICIO SUBTERRANEO CON 4 SOTANOS APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES;Parking lots;ASEFA S.A.;ESPAGNE;;;1;QP;;16.321.824;16321824;300506;6,4;104460;44,77;44,77;46767;7307281;7307281;7307359;EUR;Espagne;ESPAGNE;
Switzerland;SCOR SWITZERLAND;Specialties;ZFSZ Run-off;ZFSZ Run-off;17GF42342;Finalized;G087;G093;1999-1;17/3/99;17/3/99;17/3/99;17/12/10;Seur Espana;SEUR ESPANA;RC Construction;Dec. Liab.;SPECIALITES;Unspecified;VITALICIO SEGUROS;ESPAGNE;HLF;HEATH LAMBERT INTERBROKER;1;QP;ns;5.030.471;5030471;0;0,58182;32195;50;50;16098;2515236;2515236;1884173;EUR;Espagne;ESPAGNE;Surv. P. Ouverte
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018515;Définitif;RCS;TJ  ;1999-1;21/9/99;21/9/99;20/12/00;20/12/10;Promociones Coma;48 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;2.636.640;2636640;6010;5,83811;15393;90,9;90,9;13992;2396706;2396706;2397033;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018741;Définitif;RCS;TJ  ;1999-1;10/11/99;10/11/99;3/1/01;3/1/11;Comunidad De Propietarios Jardin De Amoros;107 VIVIENDAS GARAJE Y PISCINA;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;5.805.533;5805533;6010;9,5;55153;12;12;6618;696664;696664;980280;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015437;Définitif;RCS;FFH ;1999-1;23/2/99;23/2/99;23/1/01;23/1/11;Ferrovial Sa;258 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;10.936.382;10936382;6010;6,7;73274;17,57;17,57;12874;1921522;1921522;2434147;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F014686;Définitif;RCS;FFH ;1999-1;6/4/99;6/4/99;25/1/01;25/1/11;Tecniser Empresa Municipal De La Vivienda;8 VIVIENDAS DE PROTECCION OFICIAL;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;313.669;313669;6010;9,55;2996;40;40;1198;125468;125468;125600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015629;Définitif;RCS;FFH ;1999-1;1/6/99;1/6/99;6/2/01;6/2/11;Sarria Park ( 1ª Fase );5 BLOQUES VIVIENDAS LOCALES COMERCIALES Y APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;16.898.297;16898297;6010;7;118288;20;20;23658;3379659;3379659;4156600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018542;Définitif;RCS;TJ  ;1999-1;11/11/99;11/11/99;12/2/01;12/2/11;Nasipa;35 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.837.063;1837063;6010;5,57194;10236;87;87;8905;1598245;1598245;1598190;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F019648;Définitif;RCS;TJ  ;1999-1;1/6/99;1/6/99;19/2/01;19/2/11;Levitt Bosch;108 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;ALLIANZ;ESPAGNE;;;1;QP;;7.621.853;7621853;3005;7,8;59450;12;12;7134;914622;914622;1087200;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F014842;Définitif;RCS;TJ  ;1999-1;21/10/99;21/10/99;1/3/01;1/3/11;Promotora Guinardo Gracia,s.l.;12 VIVIENDAS LOCALES COMERCIALES Y APARCAMIENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;619.042;619042;3005;8,5;5262;90;90;4736;557138;557138;557100;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F020585;Définitif;RCS;FFH ;1999-1;1/3/99;1/3/99;1/3/01;1/3/11;Visesa;257 VIVIENDAS GARAJES Y LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;14.464.504;14464504;6010;8,113;117351;20;20;23470;2892901;2892901;4274199;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018593;Définitif;RCS;TJ  ;1999-1;12/7/99;12/7/99;12/3/01;12/3/11;Inmobiliaria Lamaro Construcciones;56 VIVIENDAS PLURIFAMILIARES ADOSADAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;3.414.154;3414154;6010;6,8919;23530;92,4;92,4;21742;3154678;3154678;3154536;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015453;Définitif;RCS;FFH ;1999-1;15/5/99;15/5/99;21/3/01;21/3/11;Habitatge Entorn Sccl;231 VIVIENDAS EN DOS BLOQUES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;11.649.892;11649892;6010;6,9;80384;22,7;22,7;18247;2644525;2644525;2644550;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F016606;Définitif;RCS;TJ  ;1999-1;22/9/99;22/9/99;27/3/01;27/3/11;Comunidad Propietarios Jardin Puerta De Atocha Iii Fase;16 EDIFICIOS DE 239 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;14.686.133;14686133;6010;9,5;139518;12;12;16742;1762336;1762336;2479800;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F018712;Définitif;RCS;FFH ;1999-1;1/7/99;1/7/99;27/3/01;27/3/11;Sarria Park ( 2ª Fase );3 BLOQUES VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;13.370.210;13370210;6010;0,7;93591;10,2;10,2;9546;1363761;1363761;826710;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F028330;Définitif;RCS;TJ  ;1999-1;27/8/99;27/8/99;24/4/01;24/4/11;Desarrollo Comercial Parque Principado;CENTRO COMERCIAL EROSKI HIPERMERCADO Y OCIO;RC Construction;Dommage Etranger;SPECIALITES;Shopping centre;ASEFA S.A.;ESPAGNE;;;1;QP;;47.161.738;47161738;30051;5,75;271180;39,365;39,365;106750;18565218;18565218;6683390;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018659;Définitif;RCS;TJ  ;1999-1;25/10/99;25/10/99;9/5/01;9/5/11;Ute Construcciones Perez San Roman Y San Prudencio;24 VIVIENDAS PROTECCION OFICIAL Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.112.335;1112335;6010;7,00059;7787;78,39;78,39;6104;871960;871960;871697;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015509;Définitif;RCS;FFH ;1999-1;11/11/99;11/11/99;9/5/01;9/5/11;Bgi Sucamulla;16 VIVIENDAS 4 LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;COMMERCIAL UNION SEGUROS;ESPAGNE;;;1;QP;;1.546.404;1546404;6010;6,87;10624;90;90;9562;1391764;1391764;1654200;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018577;Définitif;RCS;TJ  ;1999-1;15/9/99;15/9/99;11/5/01;11/5/11;Construcciones Y Promociones Alvez;35 VIVIENDAS LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;2.010.999;2010999;6010;6,31079;12691;88,05;88,05;11174;1770685;1770685;1770686;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018506;Définitif;RCS;TJ  ;1999-1;30/11/99;30/11/99;29/5/01;29/5/11;Construccion Y Promocion Antolin Juan;28 VIVIENDAS LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.039.796;1039796;6010;8,28047;8610;84,4;84,4;7267;877588;877588;877760;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018602;Définitif;RCS;TJ  ;1999-1;3/11/99;3/11/99;31/5/01;31/5/11;Zadure;35 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.837.063;1837063;6010;5,64053;10362;87;87;9015;1598245;1598245;1598190;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F026134;Définitif;RCS;TJ  ;1999-1;1/10/99;1/10/99;1/6/01;1/6/11;Universidad De Burgos;ESCUELA POLITECNICA;RC Construction;RC Decennale Etr;SPECIALITES;Public buildings;ALLIANZ;ESPAGNE;;;1;QP;;21.193.759;21193759;30051;8,83;187141;90;90;168427;19074383;19074383;9537298;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018521;Définitif;RCS;TJ  ;1999-1;15/10/99;15/10/99;30/6/01;30/6/11;Eugenio Rodriguez Rosado Promocion Y Construccion;35 VIVIENDAS LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.798.767;1798767;6010;5,64942;10162;86,7;86,7;8810;1559531;1559531;1559733;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018487;Définitif;RCS;TJ  ;1999-1;20/12/99;20/12/99;6/7/01;6/7/11;Bachabe;48 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;5.331.144;5331144;6000;6,7;16656;92,5;92,5;15407;4931308;4931308;4931175;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018540;Définitif;RCS;TJ  ;1999-1;3/11/99;3/11/99;11/7/01;11/7/11;Zadure;54 VIVIENDAS LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;3.111.211;3111211;6010;5,89577;18343;92,2;92,2;16912;2868537;2868537;2868342;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018544;Définitif;RCS;TJ  ;1999-1;3/8/99;3/8/99;18/7/01;18/7/11;Promosa;EDIFICIO VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;2.073.492;2073492;6010;5,33882;11070;88,5;88,5;9797;1835040;1835040;1834605;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F019041;Définitif;RCS;TJ  ;1999-1;1/12/99;1/12/99;27/8/01;27/8/11;Inverfenix;EDIFICIO OFICINAS;RC Construction;RC Decennale Etr;SPECIALITES;Office buildings;ALLIANZ;ESPAGNE;;;1;QP;;30.194.461;30194461;6010;6,99983;211356;35,365;35,365;74746;10678271;10678271;10678108;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F019635;Définitif;RCS;TJ  ;1999-1;1/11/99;1/11/99;28/8/01;28/8/11;Levitt Bosch;EDIFICIO;RC Construction;RC Decennale Etr;SPECIALITES;Office buildings;ALLIANZ;ESPAGNE;;;1;QP;;12.726.461;12726461;3005;8;101812;47;47;47852;5981437;5981437;7110160;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015122;Définitif;RCS;FFH ;1999-1;1/9/99;1/9/99;7/9/01;7/9/11;Florida Picasso Parc Ii Fase;170 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;7.903.309;7903309;6010;8,36;66071;98,86;98,86;65318;7813211;7813211;9287897;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018476;Définitif;RCS;TJ  ;1999-1;22/12/99;22/12/99;16/9/01;16/9/11;Izkiz Promociones;24 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;1.219.061;1219061;6010;5,76673;7030;80,3;80,3;5645;978906;978906;978857;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018575;Définitif;RCS;TJ  ;1999-1;12/7/99;12/7/99;4/10/01;4/10/11;Inmobiliaria Lamaro Construcciones;EDIFICIO 100 VIVIENDAS Y APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;5.054.608;5054608;6010;7,16594;36221;95,27;95,27;34508;4815525;4815525;4815898;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F039269;Définitif;RCS;TJ  ;1999-1;15/2/99;15/2/99;5/11/01;5/11/11;Institut Catala Del Sol Incasol;224 VIVIENDAS 9 LOCALES 106 PLAZAS APARCAMIENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ALLIANZ;ESPAGNE;;;1;QP;;10.102.676;10102676;6010;5,61;56676;15;15;8501;1515401;1515401;1515450;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015508;Définitif;RCS;FFH ;1999-1;9/12/99;9/12/99;8/11/01;8/11/11;Bgi Volumetric;2 EDIFICIOS DE 100 VIVIENDAS Y 129 PLAZAS APARCAMIENTO;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;COMMERCIAL UNION SEGUROS;ESPAGNE;;;1;QP;;8.046.275;8046275;6010;6,87;50253;90;90;45228;7241648;7241648;8607600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F016944;Définitif;RCS;TJ  ;1999-1;1/9/99;1/9/99;12/11/01;12/11/11;Picasso Florida Parc;130 VIVIENDAS LOCALES COMERCIALES Y APARCAMIENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;5.523.301;5523301;6010;9,22;50925;98,37;98,37;50095;5433271;5433271;6457990;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018595;Définitif;RCS;TJ  ;1999-1;12/7/99;12/7/99;21/11/01;21/11/11;Inmobiliaria Lamaro Construcciones;160 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;8.248.891;8248891;6010;6,54767;54011;97,1;97,1;52445;8009673;8009673;8009779;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015705;Définitif;RCS;FFH ;1999-1;30/6/99;30/6/99;25/1/02;25/1/12;Fergo Galicia; 67 VIVIENDAS LOCALES COMERCIALES TRASTEROS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;3.579.014;3579014;6010;6,7;23979;40;40;9592;1431606;1431606;1431600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015706;Définitif;RCS;FFH ;1999-1;30/6/99;30/6/99;25/1/02;25/1/12;Fergo Galicia;67 VIVIENDAS LOCALES COMERCIALES TRASTEROS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;;3.579.014;3579014;6010;6,7;23979;40;40;9592;1431606;1431606;1431600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018578;Définitif;RCS;TJ  ;1999-1;30/11/99;30/11/99;17/4/02;17/4/12;Ute Pico Clavero;50 VIVIENDAS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;2.215.033;2215033;6010;7,0026;15511;89,15;89,15;13828;1974702;1974702;1974673;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F015529;Définitif;RCS;TJ  ;1999-1;1/9/99;1/9/99;27/6/02;27/6/12;Fitnes Salud;CONJUNTO DEPORTIVO;RC Construction;Dommage Etranger;SPECIALITES;Stad. Swim. P.;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;2.506.220;2506220;3005;6,5;16290;95;95;15476;2380909;2380909;2380700;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F015507;Définitif;RCS;FFH ;1999-1;23/7/99;23/7/99;22/7/02;22/7/12;Bgi Proyecto Mude;EDIFICIO VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;COMMERCIAL UNION SEGUROS;ESPAGNE;;;1;QP;;11.061.748;11061748;6010;6,87;75994;90;90;68395;9955573;9955573;11545200;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F018374;Définitif;RCS;TJ  ;1999-1;1/7/99;1/7/99;25/11/02;25/11/12;Hines Habitat Diagonal Mar Illa Del Llac;321 VIVIENDAS 13 LOCALES COMERCIALES Y GARAJE;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;42.996.406;42996406;6010;7,58954;326323;16,875;16,875;55067;7255644;7255644;2612081;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F017847;Définitif;RCS;TJ  ;1999-1;1/9/99;;;20/12/12;Fcc Construccion;375 VIVIENDAS DE PROTECCION OFICIAL TRASTEROS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;18.901.878;18901878;6010;6,6;124752;17,43512;17,43512;21751;3295565;3295565;1977339;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F013520;Définitif;RCS;FFH ;1999-1;19/5/99;19/5/99;27/12/02;27/12/12;U.t.e. Eretza Gobierno Vasco;EDIFICIO PARA LA ERTZAINTZA;RC Construction;RC Decennale Etr;SPECIALITES;Office buildings;ASEFA S.A.;ESPAGNE;;;1;QP;;45.632.644;45632644;6010;8,13;370993;13,93495;13,93495;51698;6358886;6358886;7161174;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F017061;Définitif;RCS;FFH ;1999-1;1/4/99;1/4/99;21/5/03;21/5/13;Inmobiliaria Colonial;5 BLOQUES VIVIENDAS LOCALES COMERCIAL Y APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;20.357.282;20357282;6010;0,6;122144;15;15;18322;3053592;3053592;3454800;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F017060;Définitif;RCS;FFH ;1999-1;1/12/99;1/12/99;24/5/03;24/5/13;Inmobiliaria Colonial;5 BLOQUES VIVIENDAS APARCAMIENTOS LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE INDUSTRIAL SA;ESPAGNE;;;1;QP;;15.251.380;15251380;6010;6;91508;10;10;9151;1525138;1525138;1725600;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F015095;Définitif;RCS;TJ  ;1999-1;7/5/99;7/5/99;26/5/03;26/5/13;Ute Ascan Obrascon Huarte Lain;PALACIO DE LOS DEPORTES;RC Construction;RC Decennale Etr;SPECIALITES;Stad. Swim. P.;ALLIANZ;ESPAGNE;;;1;QP;;21.959.427;21959427;12020;6,15;135050;30;30;40515;6587828;6587828;6587700;EUR;Espagne;ESPAGNE;
